Agency,Platform,Url,Date Sampled,Likes/Followers/Visits/Downloads
Change by Us,Twitter,www.twitter.com/ChangebyUs_NYC,5/9/2012 0:00,"1,145"
DHS,Twitter,www.twitter.com/nycdhs,5/9/2012 0:00,646
DOF,Twitter,https://twitter.com/nycfinance,5/9/2012 0:00,776
DOHMH,Twitter,https://twitter.com/DrFarleyDOHMH,5/9/2012 0:00,
DSNY,Twitter,www.twitter.com/nycrecycles,5/9/2012 0:00,"2,935"
FDNY,Twitter,https://twitter.com/joinFDNY,5/9/2012 0:00,"1,590"
Materials for the Arts,Twitter,https://twitter.com/mftanyc,5/9/2012 0:00,154
MOAE,Twitter,http://twitter.com/youcantoonyc,5/9/2012 0:00,"1,966"
NYC Digital,Twitter,https://twitter.com/nycgob,5/9/2012 0:00,
NYC Waterfront,Twitter,http://twitter.com/nycwaterfront,5/9/2012 0:00,180
NYCCFB,Twitter,http://twitter.com/NYCVotes,5/9/2012 0:00,212
NYCGLOBAL,Twitter,www.twitter.com/nycglobal,5/9/2012 0:00,"55,138"
Prob,Twitter,www.twitter.com/nycprobation,5/9/2012 0:00,"3,397"
Vets,Twitter,http://twitter.com/NYCVeterans,5/9/2012 0:00,"22,193"
DRIS,Twitter,https://twitter.com/NYCRecords,5/9/2012 0:00,
YMI,Twitter,http://www.twitter.com/nycyoungmen,5/9/2012 0:00,
DOE,Vimeo,http://vimeo.com/nycschools,5/9/2012 0:00,
NYCSevereWeather,WordPress,http://nycsevereweather.wordpress.com/,5/9/2012 0:00,
311,WordPress,http://311nyc.wordpress.com/,5/9/2012 0:00,
DOITT,WordPress,http://nycitymap.wordpress.com/,5/9/2012 0:00,
DOITT,WordPress,http://nycitt.wordpress.com/,5/9/2012 0:00,
HHS,WordPress,http://hsdatanyc.wordpress.com/,5/9/2012 0:00,
HHS,WordPress,http://hsdata-nyc.org,5/9/2012 0:00,
LMEC,WordPress,http://lmew.wordpress.com/,5/9/2012 0:00,
Materials for the Arts,WordPress,http://mfta.wordpress.com/,5/9/2012 0:00,
MOIA,WordPress,http://ihwnyc.wordpress.com,5/9/2012 0:00,
SBS,WordPress,http://nycworkforce1partners.wordpress.com/,5/9/2012 0:00,
SBS,WordPress,http://workforce1.org,5/9/2012 0:00,
SimpliCity,WordPress,http://nycsimplicity.wordpress.com/,5/9/2012 0:00,
DOE,YouTube,http://www.youtube.com/thefundforps,5/9/2012 0:00,
DOH,YouTube,http://www.youtube.com/user/NYCcondoms,5/9/2012 0:00,
LMEC,YouTube,http://www.youtube.com/user/NYCLMEW,5/9/2012 0:00,
Probation,YouTube,http://www.youtube.com/NYCProbation,5/9/2012 0:00,
DOITT,YouTube,http://www.youtube.com/doittnews,5/9/2012 0:00,
GreeNYC,YouTube,http://www.youtube.com/BirdieNYCity,5/9/2012 0:00,
HRA,YouTube,http://www.youtube.com/user/HRANYC,5/9/2012 0:00,
NYCHA,YouTube,http://www.youtube.com/NYCHAHousing,5/9/2012 0:00,
HHC,YouTube,http://www.youtube.com/HHCnyc,5/9/2012 0:00,
DOE,YouTube,http://www.youtube.com/nycschools,5/9/2012 0:00,
DYCD,YouTube,http://www.youtube.com/dycdnyc,5/9/2012 0:00,
OEM,YouTube,http://www.youtube.com/nycoem,5/9/2012 0:00,
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,5/9/2012 0:00,
EDC,YouTube,http://www.youtube.com/NYCEDC,5/9/2012 0:00,
MOME,YouTube,http://www.youtube.com/nycmedia25,5/9/2012 0:00,
DPR,YouTube,http://www.youtube.com/user/NYCParksDepartment,5/9/2012 0:00,
DOT,YouTube,http://www.youtube.com/NYCDOT,5/9/2012 0:00,
Mayor's Office,YouTube,http://www.youtube.com/mayorbloomberg,5/9/2012 0:00,
NYPD,YouTube,http://www.youtube.com/nypd,5/9/2012 0:00,
DOH,YouTube,http://www.youtube.com/NYCHealth,5/9/2012 0:00,
FDNY,YouTube,http://www.youtube.com/user/yourFDNY,5/9/2012 0:00,
Child Services,Youtube,http://www.youtube.com/user/childservices,5/9/2012 0:00,
DCA,YouTube,http://www.youtube.com/nycdca,5/9/2012 0:00,
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,5/9/2012 0:00,
DOH,Youtube,http://www.youtube.com/user/drinkingsugar,5/9/2012 0:00,
DSNY,YouTube,http://www.youtube.com/nycrecyclemore,5/9/2012 0:00,
Materials for the Arts,YouTube,http://www.youtube.com/user/MaterialsForTheArts,5/9/2012 0:00,
Mayor's Fund,Youtube,http://www.youtube.com/mayorsfundnyc,5/9/2012 0:00,
MOAE,YouTube,http://www.youtube.com/YouCanTooNYC,5/9/2012 0:00,
NYC Gov,YouTube,http://www.youtube.com/nycgov,5/9/2012 0:00,
NYC Water,Youtube,http://www.youtube.com/nycwater,5/9/2012 0:00,
Veteran's Affairs,Youtube,http://www.youtube.com/channel/UCi6IvOszIb3hHPMUsaNKyXA,5/9/2012 0:00,
DRIS,YouTube,http://www.youtube.com/nycdeptofrecords,5/9/2012 0:00,
TLC,Facebook,http://www.facebook.com/pages/NYC-Taxi-and-Limousine-Commission/101679939900978?v=wall,5/9/2012 0:00,662
nycgov,Google+,https://plus.google.com/u/0/b/104030911277642419611/104030911277642419611/posts/p/pub,5/9/2012 0:00,
TOTAL,TOTAL,TOTAL,5/9/2012 0:00,"1,835,426"
DOH,Android,Condom Finder,6/13/2012 0:00,
DOT,Android,You The Man,6/13/2012 0:00,102
MOME,Android,MiNY Venor app,6/13/2012 0:00,
DOT,Broadcastr,,6/13/2012 0:00,
DPR,Broadcastr,http://beta.broadcastr.com/Echo.html?audioId=670026-4001,6/13/2012 0:00,
ENDHT,Facebook,http://www.facebook.com/pages/NYC-Lets-End-Human-Trafficking/125730490795659?sk=wall,6/13/2012 0:00,11
VAC,Facebook,https://www.facebook.com/pages/NYC-Voter-Assistance-Commission/110226709012110,6/13/2012 0:00,86
PlaNYC,Facebook,http://www.facebook.com/pages/New-York-NY/PlaNYC/160454173971169?ref=ts,6/13/2012 0:00,157
DFTA,Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,6/13/2012 0:00,200
energyNYC,Facebook,http://www.facebook.com/EnergyNYC?sk=wall,6/13/2012 0:00,221
MOIA,Facebook,http://www.facebook.com/ihwnyc,6/13/2012 0:00,287
City Store,Facebook,http://www.facebook.com/citystorenyc,6/13/2012 0:00,254
OCDV,Facebook,http://www.facebook.com/pages/NYC-Healthy-Relationship-Training-Academy/134637829901065,6/13/2012 0:00,329
HIA,Facebook,http://www.facebook.com/pages/New-York-City-Health-Insurance-Link/145920551598,6/13/2012 0:00,251
MOPD,Facebook,http://www.facebook.com/pages/New-York-City-Mayors-Office-for-People-with-Disabilities/145237285504681?sk=wall,6/13/2012 0:00,356
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,6/13/2012 0:00,272
DOT,Facebook,http://www.facebook.com/JanetteSadikKhan,6/13/2012 0:00,371
HRA,Facebook,http://www.facebook.com/#!/pages/New-York-NY/NYC-DADS/111504588886342,6/13/2012 0:00,338
MOPD,Facebook,http://www.facebook.com/profile.php?id=1570569347,6/13/2012 0:00,285
DFTA,Facebook,http://www.facebook.com/timebanksnyc,6/13/2012 0:00,318
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,6/13/2012 0:00,418
NYC & Co,Facebook,http://www.facebook.com/nycgo.nl,6/13/2012 0:00,373
MOIA,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Immigrant-Affairs/118622031512497,6/13/2012 0:00,420
CAU,Facebook,http://www.facebook.com/NYCMayorsCAU,6/13/2012 0:00,416
DOITT,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-INFORMATION-TECHNOLOGY-TELECOMMUNICATIONS/104786059565184,6/13/2012 0:00,402
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,6/13/2012 0:00,289
Vets,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Veterans-Affairs/128003537214726,6/13/2012 0:00,419
DHS,Facebook,http://www.facebook.com/pages/New-York-NY/HOPE-2011/157690657606772,6/13/2012 0:00,304
NYC & Co,Facebook,http://www.facebook.com/nycgo.de,6/13/2012 0:00,565
NYC & Co,Facebook,http://www.facebook.com/nycgo.fr,6/13/2012 0:00,770
SICB1,Facebook,https://www.facebook.com/CB1SI,6/13/2012 0:00,365
ACS,Facebook,http://www.facebook.com/FamilyConnectionsNYC,6/13/2012 0:00,462
DCA,Facebook,http://www.facebook.com/NYCDCA,6/13/2012 0:00,566
NYC & Co,Facebook,http://www.facebook.com/nycgo.au,6/13/2012 0:00,531
NYC & Co,Facebook,http://www.facebook.com/nycgo.ca,6/13/2012 0:00,504
NYCHA,Facebook,http://www.facebook.com/NYCHA,6/13/2012 0:00,"1,039"
NYC & Co,Facebook,http://www.facebook.com/nycgo.uk,6/13/2012 0:00,"1,067"
NYC & Co,Facebook,http://www.facebook.com/nycgo.it,6/13/2012 0:00,"1,584"
Culture,Facebook,https://www.facebook.com/piypnyc,6/13/2012 0:00,994
SBS,Facebook,http://www.facebook.com/NYCBusiness,6/13/2012 0:00,"1,176"
FUND,Facebook,http://www.facebook.com/mayorsfundtoadvancenyc,6/13/2012 0:00,965
DOT,Facebook,http://www.facebook.com/YouTheManNYC,6/13/2012 0:00,"1,071"
NYC & Co,Facebook,http://www.facebook.com/nycgo.es,6/13/2012 0:00,"2,300"
HHC,Facebook,http://www.facebook.com/nychhc,6/13/2012 0:00,"1,192"
MOME,Facebook,http://www.facebook.com/nycmedia.jobhunt,6/13/2012 0:00,"1,205"
GreeNYC,Facebook,https://www.facebook.com/birdienyc,6/13/2012 0:00,"1,508"
311,Facebook,http://www.facebook.com/pages/New-York-City-311/84372567650,6/13/2012 0:00,"1,540"
DOH,Facebook,http://www.facebook.com/NYCKnows,6/13/2012 0:00,"1,760"
DOE,Facebook,http://www.facebook.com/nycgrads,6/13/2012 0:00,"1,822"
DEP,Facebook,http://www.facebook.com/nycwater,6/13/2012 0:00,"2,618"
MOME,Facebook,https://www.facebook.com/NYCMedia,6/13/2012 0:00,"3,091"
EDC,Facebook,http://www.facebook.com/NYCEDC,6/13/2012 0:00,"3,519"
SBS - Workforce1,Facebook,http://www.facebook.com/nycworkforce1,6/13/2012 0:00,"5,048"
DOT,Facebook,http://www.facebook.com/NYCDOT,6/13/2012 0:00,"4,059"
EDC,Facebook,http://www.facebook.com/AppSciNYC,6/13/2012 0:00,"3,894"
DYCD,Facebook,http://www.facebook.com/nycyouth,6/13/2012 0:00,"4,867"
DOH,Facebook,http://www.facebook.com/EatingHealthyNYC,6/13/2012 0:00,"34,771"
NYC & Co,Facebook,http://www.facebook.com/nycgo.br,6/13/2012 0:00,"5,404"
DOE,Facebook,http://www.facebook.com/NYCTeachingFellows,6/13/2012 0:00,"5,491"
NYCService,Facebook,http://www.facebook.com/nycservice,6/13/2012 0:00,"5,669"
NYC Mayors Cup,Facebook,https://www.facebook.com/nycmayorscup,6/13/2012 0:00,"11,915"
DOH,Facebook,http://www.facebook.com/nycquits,6/13/2012 0:00,"9,687"
DOE,Facebook,http://www.facebook.com/pages/I-TEACH-NYC/11409913191,6/13/2012 0:00,"7,789"
DOE,Facebook,http://www.facebook.com/fundforpublicschools,6/13/2012 0:00,"8,337"
DPR,Facebook,http://www.facebook.com/nycparks,6/13/2012 0:00,"15,375"
OEM,Facebook,http://www.facebook.com/nycemergencymanagement,6/13/2012 0:00,"14,286"
DOE,Facebook,http://www.facebook.com/NYCschools,6/13/2012 0:00,"21,228"
DOH,Facebook,http://www.facebook.com/NYCcondom,6/13/2012 0:00,"18,814"
NYC & Co,Facebook,http://www.facebook.com/nycgo,6/13/2012 0:00,"44,625"
FDNY,Facebook,http://www.facebook.com/FDNYhome,6/13/2012 0:00,"85,205"
CCRB,Facebook,https://www.facebook.com/home.php#!/pages/NYC-Civilian-Complaint-Review-Board/152765208087880,6/13/2012 0:00,18
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,6/13/2012 0:00,76
DOB,Facebook,http://www.facebook.com/NYCBuildings,6/13/2012 0:00,"1,133"
DSNY,Facebook,http://www.facebook.com/pages/NYC-Recycle-More-Waste-Less/152173854860863,6/13/2012 0:00,110
HDP,Facebook,http://www.facebook.com/pages/NYC-HPD-POE/128962093860639,6/13/2012 0:00,664
HPD/Commission on Human Rights,Facebook,http://www.facebook.com/FairHousingNyc,6/13/2012 0:00,50
LPC,Facebook,http://www.facebook.com/pages/NYC-Landmarks-Preservation-Commission/133261836703216,6/13/2012 0:00,164
Materials for the Arts,Facebook,https://www.facebook.com/mftanyc,6/13/2012 0:00,"2,934"
MOAE,Facebook,http://www.facebook.com/pages/You-Can-Too/203525729692056,6/13/2012 0:00,91
MOIA,Facebook,http://www.facebook.com/pages/WE-ARE-NEW-YORK/174438697072,6/13/2012 0:00,"1,961"
MOME,Facebook,http://www.facebook.com/NYCMINY,6/13/2012 0:00,42
NYC Gov,Facebook,http://www.facebook.com/nycgov,6/13/2012 0:00,"18,855"
NYCCFB,Facebook,http://www.facebook.com/nycvotes,6/13/2012 0:00,112
NYPD,Facebook,https://www.facebook.com/NYPD,6/13/2012 0:00,"26,933"
DRIS,Facebook,http://www.facebook.com/NycDeptOfRecords,6/13/2012 0:00,
DRIS,Facebook,http://www.facebook.com/MayorEdKochNYCRecords,6/13/2012 0:00,
DRIS,Facebook,http://www.facebook.com/MayorJohnLindsayNYCRecords,6/13/2012 0:00,
DRIS,Facebook,http://www.facebook.com/MayorFiorelloLaGuardiaNYCRecords,6/13/2012 0:00,
LMEC,Flickr,http://www.facebook.com/pages/New-York-NY/Latin-Media-and-Entertainment-Week/122259604487271,6/13/2012 0:00,332
DEP,Flickr,http://www.flickr.com/photos/nycep,6/13/2012 0:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,6/13/2012 0:00,
DOE,Flickr,http://www.flickr.com/photos/nycschools,6/13/2012 0:00,
DOITT,Flickr,http://www.flickr.com/photos/nyc_doitt,6/13/2012 0:00,
DOT,Flickr,http://www.flickr.com/photos/nycstreets,6/13/2012 0:00,
DPR,Flickr,http://www.flickr.com/photos/nycparks/,6/13/2012 0:00,
DSNY,Flickr,http://flickr.com/nycrecyclemore,6/13/2012 0:00,
EDC,Flickr,http://www.flickr.com/nycedc,6/13/2012 0:00,
FDNY,Flickr,http://www.flickr.com/groups/fdny-ems,6/13/2012 0:00,
HHC,Flickr,http://www.flickr.com/hhcnyc,6/13/2012 0:00,
LMEC,Flickr,http://www.flickr.com/photos/nyclatinmedia/,6/13/2012 0:00,
LPC,Flickr,http://www.flickr.com/photos/nyclandmarks,6/13/2012 0:00,
Materials for the Arts,Flickr,http://www.flickr.com/photos/materialsforthearts,6/13/2012 0:00,
Mayor's Office,Flickr,http://www.flickr.com/photos/nycmayorsoffice/,6/13/2012 0:00,
NYC Digital,Flickr,http://www.flickr.com/photos/nycdigital/,6/13/2012 0:00,
NYCHA,Flickr,http://www.flickr.com/photos/nychapics,6/13/2012 0:00,
PlaNYC,Flickr,http://www.flickr.com/photos/planyc/,6/13/2012 0:00,
Prob,Flickr,http://www.flickr.com/photos/nycprobation/,6/13/2012 0:00,
SnowUpdate,Flickr,http://www.flickr.com/groups/1604085@N23/,6/13/2012 0:00,
HRA,Flickr,http://www.flickr.com/people/nychra/,6/13/2012 0:00,
DSNY,Flickr,http://www.flickr.com/photos/86722064@N03/,6/13/2012 0:00,
GreeNYC,Foursquare,http://foursquare.com/birdie_nyc,6/13/2012 0:00,88
DOH,Foursquare,https://foursquare.com/nychealthy,6/13/2012 0:00,156
DOT,Foursquare,http://foursquare.com/user/7474166,6/13/2012 0:00,4
DPR,Foursquare,https://foursquare.com/nycparks,6/13/2012 0:00,"12,244"
EDC,Foursquare,https://foursquare.com/user/3045331,6/13/2012 0:00,9
FDNY,Foursquare,https://foursquare.com/fdny,6/13/2012 0:00,246
Materials for the Arts,Foursquare,https://foursquare.com/mftanyc,6/13/2012 0:00,11
NYC Gov,Foursquare,http://foursquare.com/nycgov,6/13/2012 0:00,"20,704"
NYC Gov,Foursquare (Badge Unlock),https://foursquare.com/nycgov,6/13/2012 0:00,
NYCHA,Foursquare,https://foursquare.com/nycha,6/13/2012 0:00,731
Mayor's Office,Instagram,http://web.stagram.com/n/nycmayorsoffice,6/13/2012 0:00,"4,764"
DOT,Instagram,http://web.stagram.com/n/nyc_dot,6/13/2012 0:00,
DOH,iPhone,http://itunes.apple.com/us/app/abceats/id502867547?mt=8,6/13/2012 0:00,"9,643"
311,iPhone App,http://itunes.apple.com/us/app/nyc-311/id324897619?mt=8,6/13/2012 0:00,"25,442"
DOH,iPhone app,http://itunes.apple.com/app/nyc-condom-finder-by-nyc-health/id418902795,6/13/2012 0:00,
DSNY,iPhone App,http://itunes.apple.com/us/app/nycrecycles/id445457149?ls=1&mt=8,6/13/2012 0:00,830
DSNY,iPhone App,http://itunes.apple.com/us/app/stuff-ex/id445438603?ls=1&mt=8,6/13/2012 0:00,772
DOT,iPhone app,You The Man,6/13/2012 0:00,"2,713"
Mayor's Office,iPhone App,http://itunes.apple.com/us/app/nyc-city-hall/id375398827?mt=8,6/13/2012 0:00,"5,540"
MOME,iPhone App,http://itunes.apple.com/us/app/nyc-media-app/id433177943?mt=8,6/13/2012 0:00,"2,382"
MOME,iPhone App,http://itunes.apple.com/us/app/miny-discount-vendors/id372448233?mt=8,6/13/2012 0:00,
DOE,Linked-In,http://www.linkedin.com/groups?gid=1545057&home=,6/13/2012 0:00,282
DOE,Linked-In,http://www.linkedin.com/company/nyc-teaching-fellows,6/13/2012 0:00,"2,098"
DOE,Linked-In,http://www.linkedin.com/company/nyc-department-of-education,6/13/2012 0:00,"20,431"
ACS,Linked-In,http://www.linkedin.com/companies/260392/City+of+New+York%2C+Administration+for+Children%27s+Services?trk=ncsrch_hits&goback=%2Efcs_GLHD_city+of+new+york_false_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2,6/13/2012 0:00,941
All,Linked-In,http://www.linkedin.com/company/2904?trk=tyah,6/13/2012 0:00,"4,391"
Dept of Consumer Affairs,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,6/13/2012 0:00,77
DOF,Linked-In,http://www.linkedin.com/company/298308?trk=tyah,6/13/2012 0:00,151
DOHMH,Linked-In,http://www.linkedin.com/company/245926?trk=tyah,6/13/2012 0:00,"1,874"
SBS,Linked-In,http://www.linkedin.com/company/workforce1,6/13/2012 0:00,482
SBS,Linked-In,http://www.linkedin.com/company/small-business-services,6/13/2012 0:00,140
DOE,Newsletter,,6/13/2012 0:00,"370,351"
DOT,Newsletter,,6/13/2012 0:00,"80,831"
NYC Digital: external newsletter,Newsletter,,6/13/2012 0:00,
NYC Gov,Newsletter,0,6/13/2012 0:00,"594,039"
NYCHA,Newsletter,,6/13/2012 0:00,"44,983"
OEM,Newsletter,,6/13/2012 0:00,"47,473"
,nyc.gov,2800000,6/13/2012 0:00,
nycgov,Pinterest,http://pinterest.com/nycgov,6/13/2012 0:00,
DOH,Pinterest,http://pinterest.com/nychealth,6/13/2012 0:00,
FDNY,Pinterest,http://pinterest.com/fdnyhome/,6/13/2012 0:00,
DRIS,Pinterest,http://pinterest.com/recordsnyc,6/13/2012 0:00,
DOE,SMS,877877,6/13/2012 0:00,"1,253"
NYCHA,SMS,,6/13/2012 0:00,"8,300"
OEM,SMS,,6/13/2012 0:00,"44,547"
NYC Digital,Tumblr,http://nycdigital.tumblr.com,6/13/2012 0:00,"6,382"
Change By Us,Tumblr,http://nycchangebyus.tumblr.com/,6/13/2012 0:00,
DOB,Tumblr,http://nycbuildings.tumblr.com,6/13/2012 0:00,
DOH,Tumblr,http://nychealth.tumblr.com/,6/13/2012 0:00,54
DOH,Tumblr,http://mygooddognyc.tumblr.com/,6/13/2012 0:00,
DOT,Tumblr,http://thedailypothole.tumblr.com ,6/13/2012 0:00,"3,668"
EDC,Tumblr,http://nycedc.tumblr.com/,6/13/2012 0:00,"18,480"
HRA,Tumblr,http://nycdads.tumblr.com,6/13/2012 0:00,
NYC & Co,Tumblr,nycgo.tumblr.com,6/13/2012 0:00,"1,061"
NYC Digital,Tumblr,madeinny.tumblr.com,6/13/2012 0:00,
NYC Digital,Tumblr,http://nycopendata.tumblr.com,6/13/2012 0:00,
NYC Gov,Tumblr,nycgov.tumblr.com,6/13/2012 0:00,"8,358"
OEM,Tumblr,http://nyccert.tumblr.com/,6/13/2012 0:00,14
OEM,Tumblr,http://nyccitizencorpscouncil.tumblr.com/,6/13/2012 0:00,22
OMB,Tumblr,http://nycarra.tumblr.com,6/13/2012 0:00,"3,205"
TLC,Tumblr,http://nyctlc.tumblr.com/,6/13/2012 0:00,
OEM,Tumblr,http://oempublicprivate.tumblr.com/,6/13/2012 0:00,4
DOITT,Tumblr,http://nycdoitt.tumblr.com/,6/13/2012 0:00,
Young Mens Initiative,Tumblr,http://nycyoungmen.tumblr.com ,6/13/2012 0:00,
FDNY,Tumblr,http://fdny.tumblr.com/,6/13/2012 0:00,
SBS,Tumblr,http://nycheighborhoods.tumblr.com,6/13/2012 0:00,
NYCDCAS,Twitter,http://twitter.com/NYCDCAS,6/13/2012 0:00,29
SBS,Twitter,https://twitter.com/NYCWorkforce1,6/13/2012 0:00,467
City Store,Twitter,http://twitter.com/citystorenyc,6/13/2012 0:00,271
LPC,Twitter,https://twitter.com/NYCLPC,6/13/2012 0:00,573
DOE,Twitter,http://twitter.com/alumny,6/13/2012 0:00,165
OEM,Twitter,http://twitter.com/NYCOEM,6/13/2012 0:00,2
NYC & Co,Twitter,http://twitter.com/nycgoshop,6/13/2012 0:00,361
LMEC,Twitter,http://twitter.com/nyclmew,6/13/2012 0:00,382
DPR,Twitter,http://www.twitter.com/Pearl_Squirrel,6/13/2012 0:00,272
HRA,Twitter,http://twitter.com/nychra,6/13/2012 0:00,670
NYC Digital,Twitter,http://twitter.com/nycdigital,6/13/2012 0:00,"2,022"
energyNYC,Twitter,http://twitter.com/energy_nyc,6/13/2012 0:00,646
DFTA,Twitter,http://twitter.com/NYCaging,6/13/2012 0:00,714
DOE,Twitter,http://twitter.com/TheFundforPS,6/13/2012 0:00,412
MOPD,Twitter,http://twitter.com/nyc_mopd,6/13/2012 0:00,688
NYCCFB,Twitter,http://twitter.com/NYCCFB,6/13/2012 0:00,697
EDC,Twitter,http://twitter.com/AppSciNYC,6/13/2012 0:00,"1,348"
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,6/13/2012 0:00,911
DOE,Twitter,http://twitter.com/nyctf,6/13/2012 0:00,786
DOT,Twitter,http://www.Twitter.com/YouTheManNYC,6/13/2012 0:00,933
City Charter,Twitter,http://twitter.com/CityCharterNYC,6/13/2012 0:00,787
DFTA,Twitter,http://www.twitter.com/timebanksnyc,6/13/2012 0:00,866
SBS,Twitter,http://www.twitter.com/NYCBusSolutions,6/13/2012 0:00,"1,510"
MOME,Twitter,http://www.twitter.com/madeinny,6/13/2012 0:00,"2,492"
GreeNYC,Twitter,http://www.twitter.com/Birdie_NYC,6/13/2012 0:00,"1,682"
DOI,Twitter,http://twitter.com/DOINews,6/13/2012 0:00,"1,885"
DCA,Twitter,http://twitter.com/nycdca,6/13/2012 0:00,"2,260"
DOE,Twitter,http://twitter.com/iteachnyc,6/13/2012 0:00,"1,551"
CAU,Twitter,www.twitter.com/mayorscau,6/13/2012 0:00,"1,983"
HHC,Twitter,http://twitter.com/HHCnyc,6/13/2012 0:00,"2,855"
MOIA,Twitter,https://twitter.com/NYCimmigrants,6/13/2012 0:00,"2,168"
SBS,Twitter,http://www.twitter.com/NYCBusinessExp,6/13/2012 0:00,"2,914"
DEP,Twitter,http://twitter.com/nycwater,6/13/2012 0:00,"3,503"
DOITT,Twitter,http://twitter.com/nycdoitt,6/13/2012 0:00,"3,427"
PlaNYC,Twitter,http://twitter.com/PlaNYC,6/13/2012 0:00,"3,645"
DYCD,Twitter,http://twitter.com/nycyouth,6/13/2012 0:00,"3,108"
NYCService,Twitter,http://twitter.com/nycservice,6/13/2012 0:00,"3,458"
TLC,Twitter,http://twitter.com/NYCTaxi,6/13/2012 0:00,"3,578"
DOB,Twitter,http://twitter.com/nyc_buildings,6/13/2012 0:00,"4,170"
NYCHA,Twitter,http://twitter.com/NYCHA,6/13/2012 0:00,"4,183"
MOME,Twitter,http://www.twitter.com/nyc_media,6/13/2012 0:00,"7,892"
EDC,Twitter,http://twitter.com/nycedc,6/13/2012 0:00,"8,309"
DOH,Twitter,http://twitter.com/nycHealthy,6/13/2012 0:00,"9,385"
NYC Digital,Twitter,http://twitter.com/nycgov,6/13/2012 0:00,"26,483"
311,Twitter,http://www.twitter.com/NYCASP,6/13/2012 0:00,"10,930"
DOT,Twitter,http://twitter.com/NYC_DOT,6/13/2012 0:00,"16,182"
FDNY,Twitter,http://www.twitter.com/FDNY,6/13/2012 0:00,"29,918"
DOE,Twitter,http://twitter.com/NYCSchools,6/13/2012 0:00,"23,731"
DPR,Twitter,http://twitter.com/NYCParks,6/13/2012 0:00,"25,651"
NYPD,Twitter,http://twitter.com/NYPDnews,6/13/2012 0:00,"35,936"
311,Twitter,http://www.twitter.com/311NYC,6/13/2012 0:00,"29,176"
OEM,Twitter,http://twitter.com/NotifyNYC,6/13/2012 0:00,"40,053"
NYC & Co,Twitter,http://twitter.com/nycgo,6/13/2012 0:00,"58,032"
Mayor's Office,Twitter,http://www.twitter.com/nycmayorsoffice,6/13/2012 0:00,"67,266"
Change by Us,Twitter,www.twitter.com/ChangebyUs_NYC,6/13/2012 0:00,"1,248"
DOF,Twitter,https://twitter.com/nycfinance,6/13/2012 0:00,846
DOHMH,Twitter,https://twitter.com/DrFarleyDOHMH,6/13/2012 0:00,327
DSNY,Twitter,www.twitter.com/nycrecycles,6/13/2012 0:00,45
